Brand;Material;Variant;Color,hex
Spectrum;TPU;S-Flex 98A;Lion Orange;#FB8C00
Spectrum;TPU;S-Flex 98A;Bahama Yellow;#FDD835
Spectrum;TPU;S-Flex 98A;Lime Green;#43A047
Spectrum;TPU;S-Flex 98A;Pacific Blue;#1E88E5
Spectrum;TPU;S-Flex 98A;Polar White;#FFFFFF
Spectrum;TPU;S-Flex 98A;Deep Black;#000000
Spectrum;TPU;S-Flex 98A;Glow in the Dark - Green;#43A047
Spectrum;TPU;82A The Filament;Green;#43A047
Spectrum;TPU;82A The Filament;Red;#E53935
Spectrum;TPU;82A The Filament;Black;#000000
Spectrum;TPU;82A The Filament;White;#FFFFFF
Spectrum;TPU;82A The Filament;Blue;#1E88E5
Spectrum;TPU;87A The Filament;White;#FFFFFF
Spectrum;TPU;87A The Filament;Blue;#1E88E5
Spectrum;TPU;87A The Filament;Green;#43A047
Spectrum;TPU;87A The Filament;Red;#E53935
Spectrum;TPU;87A The Filament;Black;#000000
Spectrum;TPU;95A The Filament;Red;#E53935
Spectrum;TPU;95A The Filament;Black;#000000
Spectrum;TPU;95A The Filament;White;#FFFFFF
Spectrum;TPU;95A The Filament;Green;#43A047
Spectrum;TPU;95A The Filament;Blue;#1E88E5
Spectrum;PC;275;Iron Grey;#9E9E9E
Spectrum;PC;275;Lime Green;#43A047
Spectrum;PC;275;Lion Orange;#FB8C00
Spectrum;PC;275;Natural;
Spectrum;PC;275;Navy Blue;#1E88E5
Spectrum;PC;275;Signal Yellow;#FDD835
Spectrum;PC;275;Traffic Black;#000000
Spectrum;PC;275;Traffic Red;#E53935
Spectrum;PC;275;Traffic White;#FFFFFF
Spectrum;PC;275;Blue;#1E88E5
Spectrum;PC;275;Orange;#FB8C00
Spectrum;PC;275;Red;#E53935
Spectrum;PC;275;Yellow;#FDD835
Spectrum;WOOD;;Oak;
Spectrum;WOOD;;Natural;
Spectrum;WOOD;;Ebony;
